property_id,price
d56159653f5d2abc5ed5acd7,831571042.975119
45550aa81c0151f1fd9fd8fe,859278861.748926
735deef3382aa15930482f3e,744479106.155524
0dd49fa8bb7be52b851c6dc9,774210047.199051
7d3220a91e78f8bc2924d1cd,810640598.636959
d3054072b2175deec2c1f8dc,508411833.865487
b7574b06d593fca4eac59815,496154789.583021
79e822115c5c1a4531366001,497491635.557514
d3ed5316a463d38c1bd321d0,1158033367.64644
2f1880c9b8f7ac2715e1236d,988937030.914822
dcca1c7f109175760ff531c6,590171729.624514
dfc4f3facf91bbd93ee0fa4d,505260150.703108
30e134a6cbe61d7954d0f56b,492813561.679099
385fee7bd9ad7722d45dd034,565577951.340837
87199c236bf22903d1aafdd0,586809658.689533
19e19ad0cd6b5e84d8aa970e,514224829.995128
907f968e78d748fde69dd44f,670252896.291181
be094e5db0f784e3aa013aae,479047192.572555
7ab96f83915bc84f8c03c1bd,425284650.403831
07f4aa9b9ff5b0b05d31e6c0,1173778734.96704
e9be8cd37abed8ab510ba1f5,1064821234.10485
5f6ad58df27b562db077b5ce,663815928.065432
ee96d947484aaace40f9b77f,909448668.579889
15c4aef8401208054697b81e,1120729798.38384
22d6cb11333f2839b8112b89,1308949801.02119
288c09c33907dadbae495c11,1407192167.00074
f71d2bca0c5fe2720a1544c4,672409119.983798
451744cf3ce55a98db8a3562,573843810.714186
fba9ae05a6a8a9e0c6268a9f,616181036.734044
1338e58f7dcebf5a1ea59388,665050982.681728
a817e8da0ada143ac87277ee,406793392.903519
46d8bb3e9a0ca584d3c7a317,645280669.798873
b2506aa9463aebf01e1e00ca,505879461.912073
7ec025b9b6e6f33bf65af41b,710387422.009638
2ff531e27672ecd2362eed55,801897699.495342
9b3cf0d1b91b9c6a2a887647,544015273.240703
7db5291ce4602d9b2b266872,446019855.7366
65d5918e826c33bb950fc008,607607560.221223
395c34e4b8f52cbdb0522459,795490492.969585
855f4b67d2bd6d18fd03d8e7,656024128.715275
9ff06409b37e5b5dece4604a,601742184.720322
0508cd7bd2c77ebb6fea1e56,548918749.585636
b45fff2e718e54772d46a3fd,787740846.096236
cf4d2297b73dbc357d21e31b,593781966.046586
0ada7044c5b29925abc90879,650554062.02479
6305f02255274ab5fb6bd39c,810199603.46962
d9a94194ae1350512beff3e6,832611956.085499
e3896296cb80d50d9ad3f903,989142689.728005
6514f355887c64136edb5595,976158515.156633
f03400cc18e12903b3ffbe5a,840983449.947246
4e134600155a64783b3f8c3e,954966864.98439
d63ebc63c82fbf66d8b6ffd3,914153176.319545
1bd64811bd59706844230198,896736980.294032
a83921284639eedd4a511cb6,785934291.036449
a2f3f7a1cd573e2a33f52e2d,802702588.477035
47344a66471fa51f61c64652,840556271.873154
78fd849c9429091347d7e5c9,801098611.624065
c3daf2abea55af99c9579319,770591730.021964
52864916eb1984abca41ec66,993036283.497542
c62494a9d7aede44f2f84023,1042803715.94038
a2b576643f7a032371587e5e,1272668612.49761
e53bc68f0e97ccead24f3e56,632756603.266685
fd82c710aad91bc90af490fe,635907409.794382
d436abc2ee37ba3dd561e940,636512081.585983
216a598114a403676011cb51,793480683.982962
ea230d5eccd2b687888173bb,774368799.533167
18bd0dd7580f2a7cb19a90b9,449919971.994643
b143c8ca6d334f6a73c3f2a0,393798095.015225
ab388cb4fa511968783bafee,510905129.036624
6a4f08cd04d558a56af732d9,658600201.090595
7216c895aa047c4f405c4941,651147808.410182
a493488dcd906dc74cf8a604,852534193.014705
7844b0b2bc65dced90a355c6,825160738.099133
c1976383069b6b82ab29d092,609196312.831728
e5cfd99e2308b7b73581dbdc,554241440.09339
c18c2ea88f4ac53970b53d2c,585244174.136965
842c9f0e4edf1e5a672ce15e,829575503.465148
7dd1e46dcbddc6bf5ef694de,541348830.520358
6cc4f32b39180bd1ec7e117b,600848349.963006
79e643789a85dc4ffad49a25,1121654069.02899
b3402a9173d289d6db78e09d,1181568772.04017
a446507813234e358db8b573,581088077.88549
c8ef57ddfb35061d1876f94e,684327047.375907
360be0df2c003005e3db080e,1207017235.66484
9ab245a4c91877cb7a8661ce,1248621596.69385
a57a34c7486e7a40e8deb316,815940240.787021
ceba7d0f56f6cb03538962fb,651784069.813912
d5475993f9db58c3e4baf7a3,768787284.482429
d37a1dda09e30da13ff5bfc3,748376257.242563
68a8b8d077a8232723bf37e9,671070521.308441
e1eea7716ca6490b7640717a,692975070.949892
4ae6d75b10848d259ecba576,833255310.650716
17afbce5c0b56732abbea936,745484684.504638
84a2673eccd3cf3bd7fd3eb0,993036283.497542
f2f4e6cbafe527b155707f01,1116754264.22717
de2e3a592cda5b76c9573c5c,885907645.285203
fac651cf404a58f24dc7d286,1350142963.58422
e6f312a0877af26b69855a3d,1292947964.82694
333a643c623a9bc75f3a40f2,988038741.933388
64593641e470908ef23b46cb,1046492130.06335
ce9f2f0071be658ae75ca6f9,1250024813.61432
9ab385e399a4673732b6a799,899251226.340317
3429c774b736cefc051e2c55,575046924.711007
a51ad0372758b2bbfe73f8fd,719163532.946035
8c801a266256e3fbabe7e3d2,689379551.144076
ca2f81b8fb6fda20aefb0ccb,621701653.35426
3c1b1f86087f9b99380e387c,892029446.466379
b0cad5d612954b8cab18101c,1072790644.09801
7eb991f4c69215377e4dac8f,966386206.278772
0d130b8bea4321300396fa34,1485528818.75855
8dfa059401e1dca80ae65ae1,954456935.522974
3e3f264cd0ac7a65ed2349a2,1156587081.45834
112dce80bf512f3f24391d23,522271418.550313
ff25ded6333278149f8fb68f,565518546.594188
d555b82c192794e87e9d536f,689531999.36668
a787382d96ef9fce8f27bc70,1082670412.52237
8c3aa295f7bcfd9a43eb2037,1084233668.84466
13ac95652fb3cf6c43dafc66,443074633.977962
42fc6a80b882c32f6264ac10,484343087.062853
1e9c53e09220d689a0210ab9,351389251.484178
3348706086aa3db5c92259c3,479545988.739892
66d402a9b7d05f29282ddb00,595059091.2829
cf88be51d6f31c10e5868ff7,452222129.143782
30b3f38716be209a894b0942,443429071.793801
0a5908a92d0ba3e36f54b1f3,539739648.797157
dd206b6ea2d7f6555109ea39,773901280.299887
c641febd8bc2ece3e4d2d8b6,656551649.830914
c11fdc02a288af0572a2bca1,892418561.697672
35dc60a65969b264ab283d6d,670121300.981088
d9cb0f637cd4feaaaf8a21c0,965043808.223001
7e8dfae9a5f1faf8afa706f7,495765325.652605
a280fe7610c254b935c9dcfc,418099169.58137
85524880fdc4e4daf90e96fd,751516827.680223
